,PM2.5_pred,PM2.5_real,PM10_pred,PM10_real,NO2_pred,NO2_real,CO_pred,CO_real,SO2_pred,SO2_real,O3_8h_pred,O3_8h_real
369,44.7847,31.000000000000004,53.569843,58.0,33.113976,38.0,0.797907,0.7,1.7865238,2.0,149.76619,150.0
370,7.0868664,8.0,22.27518,15.0,20.220173,19.0,0.36402836,0.2,1.1921469,3.0,41.055977,48.00000000000001
371,88.37157,106.0,101.53889,85.0,40.71803,38.0,0.98906124,0.9,1.078548,3.0,124.05719,126.0
372,144.76167,164.0,177.51804,175.0,81.54827,79.0,2.5363882,2.2,43.545013,45.0,31.52928,30.0
373,62.581818,55.0,69.75257,75.0,32.418785,32.0,0.9229517,1.0,1.328652,2.0,167.68658,167.0
374,47.530376,48.0,26.008553,22.000000000000004,42.72615,40.0,1.0730412,1.1,0.6802834,2.0,23.047138,19.0
375,22.462612,23.0,23.999563,29.0,28.988434,24.0,0.5991285,0.6,0.1858162,2.0,62.86225,59.0
376,64.87946,86.0,82.79896,66.0,42.787224,42.00000000000001,0.95414567,0.9,5.3704453,5.0,84.11449,87.0
377,33.99249,25.0,62.25941,62.0,36.388042,44.0,0.5625237,0.4,4.74096,3.0,173.5207,175.00000000000003
378,17.990963,18.0,64.943954,66.0,23.097475,24.0,0.43726733,0.5,7.506524,4.0,179.22389,184.0
379,2.4447818,9.0,34.91481,29.0,22.814037,23.0,0.34078196,0.3,3.8330338,2.0,103.74254,109.0
380,21.963701,17.0,40.21871,34.0,32.750366,37.0,0.48666576,0.4,3.951654,3.0,82.286736,87.0
381,58.234478,49.0,81.127174,83.0,38.1041,40.0,0.63288736,0.7,4.020383,3.0,240.82794,243.0
382,36.11779,28.0,57.090195,62.0,32.832874,38.0,0.8803159,0.8,6.8483057,7.0,26.255754,24.000000000000004
383,74.18074,76.0,116.608406,120.0,46.233524,48.0,0.9805285,0.8,6.6689596,8.0,77.20806,76.0
384,17.986883,14.0,17.331327,21.0,21.804968,14.0,0.2967888,0.3,-0.81938237,2.0,72.49249,73.0
385,41.74629,40.0,42.390335,38.0,27.566986,29.0,0.8636346,0.8,1.5249077,3.0,110.39951,107.99999999999999
386,125.18822,109.0,154.73071,147.0,79.47624,90.99999999999999,1.63385,1.4,10.3598175,9.0,118.130455,123.0
387,109.42784,134.0,132.91954,113.0,42.758915,38.99999999999999,1.1444067,1.0,-0.35369164,2.0,100.88203,99.0
388,71.02976,62.99999999999999,101.82578,105.00000000000001,59.43519,74.0,1.4295807,1.2,15.414779,11.0,15.310506,19.0
389,105.667534,106.0,123.99769,121.99999999999999,71.390396,79.0,1.829988,1.7,18.199791,15.0,16.463243,17.0
390,29.822817,37.0,40.871403,32.0,25.517345,25.0,0.66586936,0.6,1.4375931,2.0,99.233444,96.00000000000001
391,13.378625,7.0,20.76526,16.0,14.506922,8.0,0.32276273,0.3,-1.8934458,3.0,8.302293,0.0
392,18.979872,23.0,43.58176,44.00000000000001,16.836704,18.0,0.5187068,0.5,4.304826,2.0,177.12802,184.99999999999997
393,66.544945,70.0,75.95295,72.0,47.59469,47.0,1.0336593,1.0,2.5377614,3.0,62.32325,65.0
394,43.317715,45.0,74.794426,73.0,31.060461,30.0,0.6295662,0.6,2.031336,3.0,75.23467,74.0
395,26.605988,20.0,48.878033,51.0,28.020233,32.0,0.53361464,0.4,3.3447063,3.0,159.26164,160.0
396,68.63097,55.0,89.955475,92.0,40.99611,48.99999999999999,0.97112226,0.9,6.847196,6.0,222.38614,222.0
397,3.4226627,12.0,38.510406,29.0,18.213741,14.0,0.17055914,0.2,2.5623121,3.0,112.62864,111.0
398,58.604553,49.0,82.67569,100.00000000000001,50.62648,53.0,1.2443739,1.2,14.487893,13.0,24.505259,24.000000000000004
399,45.852028,33.0,44.66354,57.0,44.006615,46.0,0.9095416,0.9,5.3165936,5.0,38.104218,30.0
400,211.6906,221.0,246.66156,240.0,100.50623,103.0,3.2631829,3.0,40.19858,39.0,13.369656,15.0
401,90.683334,76.0,112.23557,116.0,71.135925,77.99999999999999,1.4536107,1.4,9.553843,8.0,38.788486,44.0
402,32.313923,34.0,57.85543,62.0,19.553759,20.0,0.57954645,0.5,3.5972166,2.0,173.77182,177.0
403,2.4672134,6.0,34.16593,38.0,21.577612,18.0,0.31467277,0.3,2.456757,3.0,49.010204,46.0
404,51.946144,43.0,76.75446,83.0,25.787085,25.0,0.6759459,0.8,5.843948,6.0,253.10406,253.0
405,115.23196,122.0,159.1377,156.0,36.544098,33.0,1.0452633,0.9,5.342716,9.0,226.41087,218.0
406,57.937298,66.0,41.209133,33.0,32.02514,32.0,1.0237248,0.9,0.7981067,2.0,124.3472,124.0
407,44.235676,46.0,57.9416,44.00000000000001,44.683624,48.0,1.0656434,1.1,16.481644,16.0,71.61963,73.0
408,219.21623,236.0,256.49573,239.00000000000003,105.46781,109.0,3.490992,3.2,55.948673,55.0,60.150505,62.0
409,19.384066,17.0,22.773798,42.0,36.35521,32.0,0.57830477,0.5,2.7613287,3.0,60.818916,53.99999999999999
410,20.19412,18.0,17.050695,20.0,26.325365,23.0,0.59596264,0.7,1.2426099,2.0,86.15584,88.0
411,49.831997,62.00000000000001,58.69652,57.0,37.878304,32.0,0.8068502,0.8,1.3645306,3.0,51.233044,52.0
412,3.2379436,5.0,29.188335,20.0,22.127663,21.000000000000004,0.24096733,0.3,2.4956024,2.0,60.78268,62.0
413,15.272388,13.0,39.780064,34.0,22.613245,27.0,0.5448295,0.5,6.2138658,5.0,64.76444,72.0
414,60.85365,65.0,112.23692,114.0,32.205193,29.0,0.6474273,0.7,1.0317826,2.0,98.9988,95.0
415,3.9640572,11.0,41.50132,31.0,20.356857,18.0,0.2250152,0.2,2.5150843,2.0,94.698494,99.0
416,158.25558,188.0,158.51135,128.0,43.654324,40.0,1.61649,1.3,-0.42116338,4.0,205.51028,199.00000000000003
417,72.09284,74.0,108.207214,107.0,46.468506,46.0,0.99082017,1.0,14.362073,16.0,157.39113,157.0
418,15.329768,16.0,44.03268,37.0,21.408058,22.0,0.33592847,0.3,2.31153,2.0,114.75928,116.0
419,50.246918,45.0,73.43219,70.0,44.994385,50.0,0.7884761,0.7,3.8300927,3.0,113.84462,116.0
420,115.73229,130.0,138.43648,125.0,44.74526,38.99999999999999,1.1257933,1.1,1.0988566,4.0,192.38672,187.0
421,28.338736,24.0,56.01752,56.0,37.159725,41.0,0.5601896,0.5,5.2943773,4.0,127.571075,129.0
422,9.990762,13.0,42.481506,36.0,28.206049,27.0,0.30565232,0.3,1.7782499,2.0,70.3357,69.0
423,48.225765,50.0,95.15855,103.0,24.133686,20.0,0.4791524,0.5,0.542875,2.0,139.47482,138.0
424,18.796955,21.0,79.26749,79.0,32.921566,31.0,0.3717632,0.5,12.969435,13.0,87.55404,86.0
425,32.296185,31.000000000000004,46.051437,48.0,31.92367,33.0,0.77643585,0.8,7.914841,7.0,73.39662,79.0
426,73.3591,62.00000000000001,125.14737,133.0,39.880188,38.99999999999999,0.6277416,0.7,9.1902485,10.0,251.58255,250.0
427,114.317764,124.00000000000001,115.18593,103.0,50.784122,50.0,1.4196992,1.4,2.0838215,4.0,79.01645,77.0
428,111.25216,125.0,155.37541,149.0,31.58614,28.0,0.99608207,0.8,1.4891154,5.0,197.80554,191.0
429,84.5412,81.0,135.77596,142.0,41.816498,42.00000000000001,0.80529666,0.9,4.4518814,3.0,210.374,210.0
430,-3.2925055,4.0,27.122429,16.0,14.7961645,7.0,0.071808055,0.2,-0.5710669,2.0,58.62205,58.0
431,9.2388315,13.0,31.09425,24.0,24.26039,23.0,0.47513482,0.5,8.430388,8.0,69.423325,71.0
432,78.897194,56.0,95.75366,92.99999999999999,55.685356,69.0,1.2210267,1.1,5.870858,5.0,28.780289,23.0
433,30.351791,23.0,53.98325,47.0,31.492107,36.0,0.5494218,0.5,1.8931103,2.0,57.16232,53.0
434,41.33611,33.0,64.03537,64.0,46.221077,53.0,0.83187616,0.7,5.32796,4.0,31.048456,33.0
435,22.270779,28.0,43.960873,40.0,22.23431,19.0,0.4925063,0.5,1.2781351,3.0,56.252125,56.0
436,34.57331,29.0,74.8548,88.00000000000001,23.081106,16.0,0.30819178,0.4,-1.427656,2.0,80.67347,78.0
437,94.32783,95.0,112.83195,117.00000000000001,88.19179,84.00000000000001,2.6212747,2.7,65.31966,66.0,23.32938,18.0
438,309.25528,353.0,376.29013,384.0,133.29253,123.0,5.2217903,4.6,107.13175,109.00000000000001,29.124802,20.0
439,19.909369,12.0,39.159077,37.0,23.800018,28.0,0.49094036,0.4,2.5796008,2.0,140.56471,143.0
440,158.9085,155.0,197.45364,194.0,92.40248,99.0,2.14754,1.7,16.074543,17.0,20.395655,24.000000000000004
441,-3.4536297,0.0,16.903576,0.0,21.712055,23.0,0.26842648,0.2,2.412331,2.0,91.244026,87.0
442,45.28032,34.0,85.35119,92.99999999999999,29.822325,35.0,0.60981107,0.7,8.415047,5.0,268.29382,272.0
443,23.330439,16.0,42.785202,42.0,30.770485,36.0,0.6016103,0.4,4.0063066,4.0,110.14205,107.99999999999999
444,1.0803165,6.0,26.026615,18.0,18.797024,15.0,0.22047544,0.2,0.98636204,2.0,43.319786,50.0
445,86.97148,100.0,109.236595,95.0,54.268238,53.0,1.4232839,1.4,17.372862,18.0,68.75928,66.0
446,112.43407,112.0,174.51851,179.0,47.367554,46.0,0.9839077,0.9,6.8133507,9.0,190.59433,187.0
447,54.287983,47.0,72.93053,80.0,52.674553,52.00000000000001,1.114508,1.3,9.465008,9.0,10.68126,13.0
448,68.82169,70.0,111.85236,118.0,37.35526,35.0,0.7631936,0.8,2.065393,2.0,113.11167,112.0
449,14.609794,13.0,33.117123,33.0,18.794243,16.0,0.42968914,0.6,4.931279,4.0,56.924957,65.0
450,99.91003,118.0,144.81474,141.0,81.41615,75.0,2.4268951,2.3,68.380394,70.99999999999999,40.490894,32.0
451,10.670658,8.0,22.207445,15.0,12.774142,6.0,0.19041565,0.2,-2.1921272,2.0,74.48488,74.0
452,64.446655,68.0,103.32862,102.0,42.89383,44.0,0.88856316,0.9,8.066501,8.0,118.30403,121.0
453,35.25457,31.000000000000004,51.53834,50.00000000000001,46.648888,53.0,0.76992166,0.6,4.843593,3.0,60.29179,64.0
454,34.12358,34.0,77.37532,76.0,32.186375,36.0,0.5145862,0.4,4.335184,4.0,113.4331,118.0
455,12.174792,11.0,25.525887,24.0,14.866745,15.0,0.49233702,0.5,3.2128112,3.0,139.81671,144.0
456,127.53407,144.0,116.8634,100.00000000000001,58.85769,54.0,2.0706608,2.2,16.209717,18.0,41.321297,41.0
457,31.123434,24.0,53.066994,52.0,31.973944,32.0,0.6143987,0.9,4.5243063,2.0,148.37265,154.0
458,32.729088,19.0,33.529053,42.0,25.686161,25.0,0.7485565,0.9,1.389379,2.0,119.178894,120.0
459,-5.4511,4.0,28.060862,22.000000000000004,16.028713,12.0,0.25377515,0.2,3.1056054,3.0,61.16395,66.0
460,27.222672,23.0,84.278206,88.00000000000001,29.133186,28.0,0.3019244,0.3,2.948585,3.0,90.30827,96.00000000000001
461,34.303547,26.0,53.23199,62.0,44.277275,47.0,0.71372736,0.6,4.727579,4.0,41.424538,42.00000000000001
462,141.19,140.0,188.59454,181.00000000000003,79.8356,86.0,1.6978899,1.3,11.36229,12.0,80.05372,83.0
463,51.048664,45.0,72.065926,74.0,35.61979,36.0,0.62325287,0.7,3.5443451,3.0,213.59729,215.0
464,10.448636,18.0,56.140495,57.0,15.8991785,12.0,0.32254502,0.3,3.179574,3.0,82.143684,83.0
465,21.019812,14.0,31.774115,34.0,26.078411,30.0,0.7187984,0.6,2.7856379,3.0,78.89231,77.0
466,52.979954,38.0,139.88652,171.00000000000003,29.79004,30.0,0.45545653,0.4,1.2320203,2.0,79.398544,77.0
467,9.062171,13.0,30.576042,26.0,21.633234,22.0,0.49293694,0.4,9.80272,10.0,67.33625,73.0
468,29.904646,19.0,28.926455,27.0,31.539236,37.0,0.72475433,0.5,1.0316449,2.0,32.203384,34.0
469,65.803825,58.0,85.729164,87.0,67.60987,73.0,1.3148583,1.4,13.255776,10.0,13.9188,19.0
470,53.73875,48.0,87.13333,87.0,36.96804,38.0,0.6687658,0.7,9.451844,10.0,199.73024,201.0
471,3.26699,8.0,23.634434,19.0,23.465944,16.0,0.15699795,0.2,-0.33209985,2.0,54.148205,52.0
472,9.155481,14.0,51.77255,42.99999999999999,21.08372,19.0,0.21525833,0.2,1.7090933,2.0,104.349335,109.0
473,35.977955,42.0,69.091934,71.0,26.98084,25.0,0.58286774,0.6,3.6232224,3.0,136.25876,136.0
474,43.19509,36.0,103.480835,126.99999999999999,36.35366,34.0,0.42789045,0.4,3.5112333,4.0,90.035484,85.0
475,0.5531723,3.0,0.81114805,21.0,23.056887,14.0,0.31035447,0.2,1.1394151,3.0,69.34993,63.0
476,94.353004,98.0,88.957275,79.0,51.776554,48.0,1.3600477,1.5,0.55267626,2.0,55.632076,59.0
477,10.66623,13.0,42.84832,38.0,35.6771,40.0,0.48494616,0.4,5.5109425,3.0,37.753357,37.0
478,23.292086,25.0,49.074165,45.0,39.29323,40.0,0.80078197,0.8,16.628618,16.0,50.45628,49.0
479,48.279274,44.0,49.581505,52.0,27.307627,28.0,0.88050425,0.9,1.2915627,2.0,127.7237,129.0
480,20.80306,21.0,42.931446,44.00000000000001,23.136368,21.000000000000004,0.41405728,0.5,2.8088963,2.0,150.91295,153.0
481,40.79164,27.0,60.807106,58.0,42.952133,54.0,0.8730366,0.7,8.35805,7.0,114.91584,116.0
482,7.526322,6.0,22.376013,22.000000000000004,18.07416,18.0,0.51633763,0.5,3.0022306,2.0,6.014498,0.0
483,97.96489,83.0,115.43527,124.0,65.26196,65.0,1.4556985,1.7,6.8999715,7.0,14.302373,16.0
484,36.181305,28.0,58.232346,52.0,42.85069,54.0,0.9264066,0.9,11.213565,7.0,49.250786,56.0
485,55.89777,55.0,110.39067,117.00000000000001,29.254675,31.0,0.6386663,0.6,6.00853,4.0,199.90579,199.00000000000003
486,6.7207904,0.0,14.8146515,0.0,16.541899,16.0,0.37042138,0.5,1.3662473,3.0,68.24367,70.0
487,106.72037,25.0,36.451714,62.0,47.464294,32.0,2.3736703,5.0,6.715634,3.0,116.935104,135.0
488,37.02174,32.0,58.3603,54.0,43.607765,50.0,0.91610456,0.9,11.047436,8.0,35.605408,36.0
489,71.66322,94.0,88.15696,69.0,33.507637,30.0,0.83043337,0.7,-0.19009551,2.0,105.6288,104.0
490,79.14211,76.0,132.41989,136.0,54.210438,60.0,1.0915079,0.9,7.771035,7.0,63.26566,64.0
491,203.17578,187.0,233.5478,239.00000000000003,107.30422,111.00000000000001,2.8391922,2.8,21.744074,21.0,14.68507,26.999999999999996
492,100.068855,120.0,84.55967,68.0,33.242165,28.0,1.3502169,1.4,0.8363396,3.0,171.25285,170.0
493,15.6431055,16.0,45.222763,39.0,29.00083,29.0,0.36832032,0.4,3.4708796,3.0,63.43851,64.0
494,121.36048,116.0,137.13283,126.0,85.15766,96.0,1.8332427,1.5,10.17412,8.0,24.751026,31.0
495,42.090252,25.0,58.632854,54.0,41.78911,55.0,0.817909,0.6,3.924802,2.0,121.41173,124.0
496,9.489426,12.0,40.782585,35.0,16.438316,16.0,0.2743702,0.3,2.7728696,2.0,118.39377,124.0
497,68.32957,69.0,104.674904,105.00000000000001,47.742283,50.0,0.9118601,0.7,2.5279982,3.0,52.379326,50.0
498,49.293983,60.0,78.35102,83.0,23.92397,17.0,0.6099024,0.7,2.9680393,3.0,164.29425,162.0
499,67.350746,74.0,59.22563,59.0,31.104723,25.0,1.0938433,1.2,0.6906589,3.0,109.568695,106.0
500,31.576979,34.0,25.742992,20.0,34.401936,34.0,0.96457565,1.0,9.878114,10.0,53.148785,53.99999999999999
501,45.99142,40.0,80.197395,87.0,51.396107,54.0,0.80111194,0.8,7.460109,6.0,47.31012,50.0
502,32.84101,28.0,57.58121,54.99999999999999,48.72492,52.00000000000001,0.74287117,0.7,5.7870173,4.0,19.951778,16.0
503,44.6249,44.0,52.863922,48.99999999999999,23.2872,24.0,0.81745756,0.9,3.7298083,4.0,164.62375,167.0
504,85.104454,75.0,125.26008,133.0,31.633007,33.0,0.9012425,0.9,1.660954,3.0,194.37256,192.00000000000003
505,33.31908,38.0,49.985626,48.0,33.363552,28.0,0.47515592,0.5,1.7694552,4.0,80.374084,82.0
506,61.4555,54.0,65.77077,68.0,29.181047,28.0,0.9490309,1.1,1.8340782,3.0,183.76718,182.0
507,65.92747,50.0,77.65975,77.0,38.570427,46.0,0.933432,0.9,2.952178,2.0,198.82883,201.0
508,48.310917,38.0,118.26732,126.99999999999999,37.281975,43.0,0.5239253,0.4,6.4934506,6.0,90.27408,93.0
509,7.590758,8.0,19.00556,14.0,19.739567,18.0,0.46726516,0.5,4.4841685,4.0,44.20647,45.0
510,31.642826,35.0,61.52876,60.99999999999999,32.777294,33.0,0.6449677,0.6,7.1158743,6.0,59.56139,59.0
511,17.532175,16.0,51.50777,42.99999999999999,26.868067,25.0,0.32260686,0.4,2.032431,3.0,76.164085,82.0
512,25.10112,15.0,47.833435,45.0,26.963154,33.0,0.5552316,0.5,3.2922025,2.0,139.50797,143.0
513,11.134986,8.0,16.675076,16.0,17.408371,11.0,0.28404868,0.2,-0.44420096,3.0,81.12571,79.0
514,24.079714,22.0,47.94554,45.0,45.598377,47.0,0.6278956,0.7,8.567407,7.0,58.473698,60.0
515,23.318121,19.0,47.395027,44.00000000000001,42.963783,47.0,0.61501503,0.6,5.4456806,3.0,45.880123,46.0
516,19.438484,19.0,29.97498,30.0,21.000793,23.0,0.6574904,0.5,2.091017,2.0,74.707275,75.0
517,9.684931,32.0,27.595615,0.0,12.815932,9.0,0.30249873,0.2,0.6592505,2.0,76.07448,81.0
518,51.734264,37.0,58.32687,60.0,40.328293,48.0,0.86952174,0.8,4.278641,3.0,181.8671,186.0
519,63.699093,78.0,63.15114,41.0,45.29831,48.99999999999999,1.1434903,1.0,7.12597,6.0,75.33864,77.0
520,36.242153,21.0,46.93902,42.99999999999999,29.267212,38.0,0.71651983,0.6,3.6819243,3.0,171.49559,174.0
521,57.90565,45.0,94.68748,97.0,39.839542,47.0,0.7497134,0.7,9.322858,8.0,243.81882,243.0
522,18.883083,12.0,35.95984,32.0,29.10267,34.0,0.5436504,0.3,1.9357971,2.0,92.46691,92.0
523,58.431465,42.0,112.62586,114.99999999999999,49.4976,60.0,0.8031616,0.7,12.10978,10.0,182.79709,181.0
524,54.78249,42.0,140.52399,176.00000000000003,26.48909,24.0,0.37010047,0.3,0.08960311,2.0,64.17946,56.0
525,18.305735,21.0,35.999207,37.0,18.113216,17.0,0.6253402,0.6,4.004308,3.0,122.10262,123.0
526,48.646843,38.0,77.181496,75.0,52.867924,58.99999999999999,0.8562238,0.8,4.960843,4.0,30.94357,29.0
527,56.087833,39.0,174.59323,212.0,37.01459,36.0,0.3657399,0.5,6.9242268,6.0,91.10657,88.99999999999999
528,29.048124,29.0,69.6305,71.0,37.005646,35.0,0.67123234,0.9,12.232713,12.0,82.74114,83.0
529,73.207726,76.0,85.78753,80.0,43.30715,46.0,1.0773544,1.0,5.6445546,6.0,141.91754,143.0
530,7.67425,8.0,23.344717,19.0,12.693244,12.0,0.4749219,0.4,2.9180381,3.0,92.26221,95.0
531,115.8299,105.0,157.02972,161.0,80.915565,89.0,1.6433108,1.3,13.386287,13.0,37.589684,41.0
532,16.765165,18.0,50.734837,47.0,20.81673,22.0,0.31744918,0.3,4.367928,4.0,80.93995,88.99999999999999
533,25.556929,27.0,45.202156,35.0,39.387157,42.00000000000001,0.79645526,0.7,15.734883,16.0,70.672714,70.0
534,10.266449,10.0,23.250566,30.0,18.871197,15.0,0.3139864,0.3,0.08056189,2.0,77.782166,77.0
535,30.77481,23.0,44.37886,42.99999999999999,23.16493,25.0,0.566313,0.6,2.267118,2.0,185.83984,189.0
536,29.13071,22.0,76.28535,79.0,21.384783,16.0,0.21711513,0.3,-0.8250128,2.0,75.18025,72.0
537,15.930991,11.0,15.424556,21.0,24.380198,17.0,0.3740479,0.4,0.027204916,2.0,72.819016,71.0
538,98.86262,105.0,154.38622,155.0,56.736256,56.0,1.1638842,1.0,18.366833,21.0,140.48979,138.0
539,8.809892,8.0,32.957413,39.0,16.938238,13.000000000000002,0.31966487,0.3,2.6769807,3.0,62.37879,64.0
540,63.498974,52.0,69.677284,77.0,27.971935,25.0,0.8587122,1.0,1.4585527,3.0,214.78766,213.00000000000003
541,54.733913,42.0,95.545815,104.0,43.482086,48.99999999999999,0.93496346,1.0,10.123144,8.0,59.372986,62.0
542,33.39882,31.000000000000004,64.01472,69.0,20.09949,20.0,0.5445137,0.7,8.086141,5.0,274.1831,278.0
543,110.92896,122.99999999999999,136.32867,121.0,65.262505,69.0,1.6792787,1.5,21.16993,21.0,84.1782,86.0
544,39.62306,42.0,49.42422,41.0,28.546432,30.0,0.80987346,0.8,2.3341935,3.0,95.31441,93.0
545,11.624786,13.0,47.206863,45.0,19.554264,18.0,0.28561008,0.3,1.633004,2.0,98.35936,106.0
546,86.86918,71.0,125.51078,136.0,70.21274,75.0,1.4009689,1.3,11.374568,11.0,9.064144,9.0
547,134.58269,122.0,146.4144,152.0,83.01841,90.0,2.5507014,2.7,29.800793,26.0,2.409123,10.0
548,29.085058,37.0,35.852837,25.000000000000004,30.495386,29.0,0.7446605,0.8,9.330053,9.0,62.6973,68.0
549,27.728868,21.0,55.78484,51.0,29.457804,33.0,0.39174446,0.4,4.466777,3.0,203.76134,208.0
550,36.250263,44.0,62.263115,54.99999999999999,29.525373,25.0,0.54857886,0.6,0.8499044,3.0,40.410137,38.0
551,65.16771,55.0,151.69221,174.0,36.97433,38.99999999999999,0.55381894,0.5,4.4933167,4.0,136.56334,136.0
552,111.225685,135.0,148.61993,146.0,67.48504,57.0,2.1442401,2.0,46.590736,52.0,24.136621,12.000000000000002
